transaction_id,Transaction_Date,Amount,Transaction_Type
2673,2024-02-01 01:53:48.115729,939.19,Transfer
2674,2024-02-28 15:58:14.384058,182.39,Deposit
2675,2024-01-16 04:02:50.631521,305.12,Transfer
2676,2024-02-11 03:05:50.889175,401.14,Transfer
2677,2024-04-25 16:39:33.135174,925.52,Withdrawal
2678,2024-03-25 05:41:50.128131,358.45,Withdrawal
2679,2024-02-25 07:43:49.826835,549.37,Transfer
2680,2024-01-11 19:50:31.394309,772.09,Withdrawal
2681,2024-01-20 11:32:16.676193,140.77,Withdrawal
2682,2024-04-21 10:19:25.218003,972.33,Withdrawal
2683,2024-02-08 12:48:59.048372,540.33,Withdrawal
2684,2024-01-27 00:34:58.051852,862.51,Withdrawal
2685,2024-03-23 00:30:34.302231,18.69,Transfer
2686,2024-01-05 17:34:40.177330,822.1,Deposit
2687,2024-03-21 08:07:46.092879,778.74,Deposit
2688,2024-04-17 16:36:20.639865,964.28,Transfer
2689,2024-01-11 03:16:06.595051,435.68,Withdrawal
2690,2024-02-18 07:26:09.285962,734.51,Deposit
2691,2024-02-18 10:55:31.255435,142.06,Transfer
2692,2024-02-21 04:53:02.420378,978.09,Withdrawal
2693,2024-02-19 00:43:44.750267,650.55,Transfer
2694,2024-03-31 13:33:42.990335,178.35,Deposit
2695,2024-04-21 11:29:53.365616,291.55,Withdrawal
2696,2024-01-21 19:27:27.390058,916.0,Withdrawal
2697,2024-03-13 05:20:43.703807,445.71,Transfer
2698,2024-01-01 23:29:16.084646,931.31,Deposit
2699,2024-03-11 21:51:52.280236,402.68,Deposit
2700,2024-04-12 20:08:41.356669,62.81,Transfer
2701,2024-03-14 12:22:32.372392,632.52,Withdrawal
2702,2024-03-15 04:53:54.656018,37.85,Deposit
2703,2024-02-23 07:10:14.789054,218.8,Withdrawal
2704,2024-02-07 14:36:38.324275,918.78,Deposit
2705,2024-03-21 15:38:48.859461,788.26,Withdrawal
2706,2024-03-19 15:15:28.715946,88.9,Transfer
2707,2024-02-08 05:26:04.800030,168.85,Deposit
2708,2024-01-16 20:46:53.243480,286.44,Deposit
2709,2024-01-04 19:02:54.923848,794.5,Transfer
2710,2024-04-07 16:11:32.364940,603.95,Deposit
2711,2024-01-15 07:21:07.268182,296.53,Transfer
2712,2024-02-22 04:18:28.856094,643.71,Deposit
2713,2024-01-17 22:27:06.416723,80.24,Deposit
2714,2024-01-07 01:22:54.097887,603.68,Deposit
2715,2024-02-04 02:55:26.574494,648.53,Deposit
2716,2024-02-23 18:14:44.901117,968.59,Transfer
2717,2024-02-28 14:47:34.857013,39.3,Transfer
2718,2024-01-27 06:14:49.280181,33.56,Deposit
2719,2024-02-27 04:38:24.834844,193.84,Deposit
2720,2024-04-22 03:30:33.982710,529.22,Deposit
2721,2024-03-14 16:54:47.610893,226.56,Withdrawal
2722,2024-02-22 11:30:18.327585,328.97,Transfer
2723,2024-03-04 04:30:06.711962,23.26,Deposit
2724,2024-03-19 10:42:08.255318,983.46,Withdrawal
2725,2024-01-02 05:47:27.609241,11.25,Deposit
2726,2024-02-07 22:18:33.673826,24.77,Withdrawal
2727,2024-01-27 13:16:14.772774,209.47,Deposit
2728,2024-04-08 19:35:34.268270,810.59,Transfer
2729,2024-04-05 16:43:36.029850,993.62,Withdrawal
2730,2024-02-13 02:11:48.802347,619.78,Withdrawal
2731,2024-02-07 08:09:21.326137,362.27,Withdrawal
2732,2024-01-25 02:01:54.414197,828.48,Transfer
2733,2024-02-29 03:46:48.062868,512.2,Deposit
2734,2024-04-04 16:54:06.899036,565.63,Deposit
2735,2024-01-10 07:12:10.404275,456.02,Transfer
2736,2024-04-27 04:32:13.608750,439.93,Transfer
2737,2024-03-23 14:13:27.148089,409.99,Withdrawal
2738,2024-02-22 16:28:31.568886,97.74,Deposit
2739,2024-03-17 14:25:04.007359,439.96,Transfer
2740,2024-01-18 21:22:57.102122,630.8,Deposit
2741,2024-02-11 18:57:56.272334,866.65,Transfer
2742,2024-01-15 11:34:39.696156,803.74,Deposit
2743,2024-04-07 15:36:50.693407,297.39,Withdrawal
2744,2024-02-10 00:00:08.800725,743.74,Withdrawal
2745,2024-03-12 06:50:16.886000,513.86,Transfer
2746,2024-02-06 11:11:43.856189,734.59,Deposit
2747,2024-04-08 17:11:28.204438,693.54,Withdrawal
2748,2024-03-05 17:45:26.077779,746.34,Transfer
2749,2024-04-09 22:41:24.911798,134.18,Deposit
2750,2024-04-15 11:57:59.468489,294.67,Deposit
2751,2024-03-24 01:51:47.746931,382.54,Deposit
2752,2024-02-23 01:05:00.277802,142.5,Withdrawal
2753,2024-02-02 00:41:42.655894,216.95,Deposit
2754,2024-01-21 18:43:05.717682,271.72,Withdrawal
2755,2024-01-30 10:04:41.276248,662.56,Withdrawal
2756,2024-03-04 02:26:10.926756,516.9,Withdrawal
2757,2024-04-22 06:27:03.203660,832.71,Withdrawal
2758,2024-03-21 03:55:14.234966,492.77,Deposit
2759,2024-02-27 06:43:13.525087,138.1,Deposit
2760,2024-03-28 18:26:59.134696,782.23,Transfer
2761,2024-03-21 14:11:49.625315,649.73,Deposit
2762,2024-01-08 10:38:13.216273,858.61,Deposit
2763,2024-03-01 23:25:04.620446,428.25,Deposit
2764,2024-04-10 09:42:57.675561,949.66,Deposit
2765,2024-03-25 12:42:43.227344,963.15,Withdrawal
2766,2024-02-24 08:45:44.990513,316.99,Transfer
2767,2024-03-10 14:31:35.674128,832.7,Transfer
2768,2024-02-21 07:06:36.743976,854.7,Withdrawal
2769,2024-03-31 20:01:13.256501,985.15,Withdrawal
2770,2024-03-09 07:20:53.572549,799.28,Transfer
2771,2024-03-17 23:38:30.437494,175.42,Transfer
2772,2024-03-30 06:03:33.606645,642.3,Transfer
2773,2024-02-09 23:55:25.797114,95.1,Withdrawal
2774,2024-02-25 15:30:26.827742,20.95,Transfer
2775,2024-03-04 19:55:03.788873,937.39,Transfer
2776,2024-04-26 20:05:55.703491,855.44,Deposit
2777,2024-01-29 01:00:01.039799,797.49,Transfer
2778,2024-04-21 15:59:32.188132,130.94,Transfer
2779,2024-02-20 06:39:01.270857,383.42,Transfer
2780,2024-02-14 05:44:02.621381,489.51,Transfer
2781,2024-01-29 10:22:10.246489,318.98,Deposit
2782,2024-04-16 08:22:18.714810,424.4,Withdrawal
2783,2024-01-25 07:13:01.395515,74.63,Withdrawal
2784,2024-02-16 19:02:31.780886,327.16,Deposit
2785,2024-02-25 12:12:36.595997,906.92,Transfer
2786,2024-03-29 18:00:51.838508,240.29,Transfer
2787,2024-02-18 21:26:04.347060,990.02,Withdrawal
2788,2024-01-04 20:27:56.121058,21.88,Transfer
2789,2024-02-14 10:28:20.866660,73.65,Transfer
2790,2024-01-06 17:27:26.112585,362.96,Transfer
2791,2024-03-22 02:57:56.851765,32.2,Deposit
2792,2024-02-05 06:49:50.729110,853.0,Withdrawal
2793,2024-03-10 05:36:32.824999,985.96,Withdrawal
2794,2024-03-27 02:33:33.455125,909.81,Deposit
2795,2024-02-27 06:51:17.388673,231.45,Withdrawal
2796,2024-01-28 01:27:10.229083,160.02,Withdrawal
2797,2024-04-16 03:06:22.360609,660.69,Withdrawal
2798,2024-01-23 16:15:51.325472,29.25,Transfer
2799,2024-04-21 15:40:08.945566,772.97,Withdrawal
2800,2024-04-25 09:28:50.282134,397.61,Deposit
2801,2024-03-11 23:12:59.091486,405.71,Transfer
2802,2024-01-17 07:43:32.969950,398.15,Deposit
2803,2024-01-23 17:25:26.683783,178.93,Deposit
2804,2024-04-16 11:57:09.169370,937.29,Withdrawal
2805,2024-01-27 07:30:20.375787,297.61,Deposit
2806,2024-01-18 08:08:24.043604,145.25,Withdrawal
2807,2024-04-27 05:05:27.305529,875.03,Transfer
2808,2024-03-13 12:00:54.610708,927.4,Deposit
2809,2024-03-15 10:01:26.525113,703.23,Transfer
2810,2024-02-10 16:22:09.380121,439.28,Transfer
2811,2024-02-28 03:41:05.879030,956.79,Withdrawal
2812,2024-03-13 22:56:47.111653,52.81,Withdrawal
2813,2024-01-26 02:29:37.600368,86.71,Withdrawal
2814,2024-02-01 20:05:22.857924,46.36,Transfer
2815,2024-02-06 02:54:23.364684,105.63,Withdrawal
2816,2024-04-04 22:32:26.448045,268.46,Deposit
2817,2024-01-02 00:49:12.450979,542.46,Transfer
2818,2024-03-11 03:19:59.553521,182.11,Withdrawal
2819,2024-01-18 09:20:00.068471,378.48,Transfer
2820,2024-03-22 12:19:11.863829,129.23,Withdrawal
2821,2024-02-23 18:14:19.451011,372.14,Transfer
2822,2024-04-04 05:49:01.420807,114.3,Deposit
2823,2024-01-24 11:12:05.485227,703.74,Transfer
2824,2024-02-28 17:40:23.787424,332.64,Transfer
2825,2024-04-12 18:45:36.619303,648.16,Transfer
2826,2024-01-25 15:09:45.432222,389.65,Withdrawal
2827,2024-04-15 16:49:27.656717,414.79,Deposit
2828,2024-02-15 00:14:47.476828,339.49,Transfer
2829,2024-01-08 09:55:43.059365,57.81,Withdrawal
2830,2024-03-10 01:16:49.892211,748.9,Deposit
2831,2024-04-12 09:49:26.290185,819.72,Transfer
2832,2024-03-23 16:06:16.227284,236.53,Deposit
2833,2024-02-21 06:07:08.353299,945.49,Transfer
2834,2024-01-10 09:26:37.804617,280.82,Withdrawal
2835,2024-04-18 06:03:15.139505,822.37,Deposit
2836,2024-04-10 22:19:57.148704,785.38,Deposit
2837,2024-04-29 14:31:25.552059,160.62,Withdrawal
2838,2024-03-26 15:56:07.331989,847.82,Deposit
2839,2024-02-06 18:45:22.051850,236.36,Transfer
2840,2024-03-26 05:12:36.285320,363.92,Transfer
2841,2024-03-19 07:19:20.937762,509.62,Transfer
2842,2024-03-14 12:16:41.866680,301.66,Transfer
2843,2024-03-11 11:13:09.847646,152.77,Withdrawal
2844,2024-01-20 00:13:22.695330,745.23,Deposit
2845,2024-04-10 10:14:30.815933,530.68,Withdrawal
2846,2024-03-30 03:16:12.244857,638.88,Transfer
2847,2024-03-26 09:24:07.074327,80.02,Withdrawal
2848,2024-02-24 15:04:39.658358,783.07,Transfer
2849,2024-04-26 15:10:16.892538,967.8,Transfer
2850,2024-02-23 07:40:18.060526,812.63,Withdrawal
2851,2024-04-06 06:34:21.907949,64.52,Deposit
2852,2024-03-31 23:19:24.022588,965.29,Withdrawal
2853,2024-04-27 16:48:23.922750,323.13,Deposit
2854,2024-03-13 16:04:40.186165,33.87,Withdrawal
2855,2024-03-20 14:08:38.369205,672.59,Deposit
2856,2024-03-26 06:07:38.620424,251.29,Transfer
2857,2024-03-06 07:23:45.959131,894.85,Withdrawal
2858,2024-04-10 16:54:08.196720,974.66,Deposit
2859,2024-03-20 01:36:53.492142,271.69,Deposit
2860,2024-01-18 19:34:27.231638,640.29,Transfer
2861,2024-01-30 16:15:03.095146,365.94,Withdrawal
2862,2024-01-21 15:03:13.250374,756.27,Deposit
2863,2024-02-01 14:11:13.858092,477.49,Transfer
2864,2024-02-05 20:19:11.708450,575.39,Deposit
2865,2024-03-25 22:16:13.349828,710.3,Withdrawal
2866,2024-04-13 14:10:07.553225,166.25,Transfer
2867,2024-01-21 04:12:06.072959,174.18,Transfer
2868,2024-02-29 23:44:22.899082,660.01,Transfer
2869,2024-03-30 03:22:35.044859,689.65,Transfer
2870,2024-01-12 18:14:32.551595,754.32,Withdrawal
2871,2024-01-01 08:28:39.101867,359.02,Withdrawal
2872,2024-01-30 20:50:53.839660,469.12,Withdrawal
2873,2024-04-15 10:43:41.882696,874.89,Transfer
2874,2024-01-13 04:59:26.862614,909.87,Transfer
2875,2024-04-16 01:08:19.977368,831.0,Transfer
2876,2024-01-21 02:24:11.796170,274.31,Deposit
2877,2024-01-27 02:41:47.715877,881.9,Withdrawal
2878,2024-02-12 05:18:44.674138,157.28,Transfer
2879,2024-02-26 01:11:23.708370,150.04,Deposit
2880,2024-03-16 19:18:00.071708,407.06,Transfer
2881,2024-04-06 03:31:43.209683,580.93,Deposit
2882,2024-04-27 13:53:12.318680,988.08,Transfer
2883,2024-02-28 00:45:33.468987,191.5,Withdrawal
2884,2024-01-17 01:45:35.520491,209.73,Transfer
2885,2024-01-15 02:17:17.654446,118.29,Transfer
2886,2024-01-09 20:25:38.290945,874.06,Withdrawal
2887,2024-03-13 08:40:51.220650,234.52,Deposit
2888,2024-03-06 23:11:06.367077,231.58,Deposit
2889,2024-03-14 16:50:03.043024,228.37,Withdrawal
2890,2024-02-07 20:01:58.708133,721.03,Transfer
2891,2024-03-24 22:59:49.832349,705.39,Transfer
2892,2024-02-29 19:24:49.950314,434.98,Withdrawal
2893,2024-04-03 14:14:02.450601,804.17,Deposit
2894,2024-02-18 19:57:46.908607,76.02,Transfer
2895,2024-04-09 08:48:00.197444,330.36,Transfer
2896,2024-01-07 10:29:17.127616,648.54,Transfer
2897,2024-03-25 03:12:32.156749,113.48,Deposit
2898,2024-01-16 00:47:50.443002,434.4,Transfer
2899,2024-04-20 01:25:02.910130,263.74,Deposit
2900,2024-02-14 02:33:55.862805,76.03,Withdrawal
2901,2024-02-06 23:35:10.628016,194.65,Withdrawal
2902,2024-03-08 02:47:29.117656,624.68,Withdrawal
2903,2024-04-28 05:49:13.669113,421.03,Withdrawal
2904,2024-04-04 19:44:22.087688,573.58,Deposit
2905,2024-04-13 08:17:00.539113,479.22,Transfer
2906,2024-01-20 01:26:29.250167,776.55,Transfer
2907,2024-04-29 18:22:51.899544,181.65,Deposit
2908,2024-04-19 14:07:44.786991,500.42,Transfer
2909,2024-04-22 15:44:25.643111,935.7,Deposit
2910,2024-03-06 20:27:13.391319,624.71,Deposit
2911,2024-04-10 01:17:15.483750,688.46,Transfer
2912,2024-04-06 10:52:02.147434,279.26,Deposit
2913,2024-03-21 23:59:16.567950,934.41,Transfer
2914,2024-01-01 12:21:22.438060,593.8,Deposit
2915,2024-04-07 00:49:59.174287,748.73,Withdrawal
2916,2024-01-01 20:43:28.407935,582.78,Deposit
2917,2024-02-21 03:24:15.018183,701.72,Deposit
2918,2024-02-19 14:51:11.686855,575.84,Transfer
2919,2024-03-17 16:32:23.550406,374.09,Transfer
2920,2024-02-26 16:15:27.227754,889.21,Transfer
2921,2024-03-08 01:11:28.132610,616.24,Deposit
2922,2024-03-29 08:47:12.707506,633.45,Deposit
2923,2024-03-18 13:41:42.671800,688.31,Withdrawal
2924,2024-03-23 09:34:23.395237,228.85,Deposit
2925,2024-01-23 17:10:46.269650,619.29,Deposit
2926,2024-03-13 00:03:09.192096,38.85,Transfer
2927,2024-01-17 05:54:54.480752,120.11,Withdrawal
2928,2024-01-28 13:42:46.993605,313.84,Withdrawal
2929,2024-02-28 13:12:13.088395,520.97,Transfer
2930,2024-04-03 02:44:21.496512,231.37,Transfer
2931,2024-04-13 15:49:45.931005,121.26,Deposit
2932,2024-04-27 09:27:41.357427,784.09,Transfer
2933,2024-04-09 17:23:22.716400,786.68,Transfer
2934,2024-01-02 15:40:22.481524,69.77,Withdrawal
2935,2024-01-25 10:01:37.502680,519.81,Withdrawal
2936,2024-02-13 05:18:05.705287,789.72,Withdrawal
2937,2024-04-14 01:47:39.743127,576.56,Withdrawal
2938,2024-04-08 11:44:03.005708,586.78,Withdrawal
2939,2024-01-22 10:42:02.267846,558.16,Withdrawal
2940,2024-02-20 04:05:08.523432,951.78,Deposit
2941,2024-03-18 00:35:49.794559,149.47,Withdrawal
2942,2024-04-23 18:07:24.906096,906.59,Withdrawal
2943,2024-04-25 11:20:12.554266,290.49,Withdrawal
2944,2024-01-18 13:13:05.425467,486.19,Deposit
2945,2024-03-06 09:31:11.539095,799.7,Deposit
2946,2024-03-29 09:51:37.435241,406.26,Deposit
2947,2024-04-09 02:43:59.109563,543.27,Deposit
2948,2024-03-07 20:01:14.417129,653.03,Withdrawal
2949,2024-01-04 16:35:41.394997,328.84,Withdrawal
2950,2024-02-08 09:24:25.824433,837.81,Deposit
2951,2024-03-26 23:55:59.113436,888.35,Transfer
2952,2024-02-25 07:06:15.819475,507.91,Transfer
2953,2024-01-30 17:05:24.847483,114.3,Transfer
2954,2024-03-15 12:25:07.688202,721.4,Deposit
2955,2024-03-01 09:15:50.784986,53.42,Transfer
2956,2024-01-03 01:36:57.324225,773.34,Deposit
2957,2024-03-07 21:38:00.343238,879.07,Deposit
2958,2024-02-16 04:12:48.524215,326.62,Deposit
2959,2024-04-21 17:43:00.761313,835.84,Transfer
2960,2024-02-06 16:58:04.905395,730.92,Transfer
2961,2024-04-06 02:53:00.505391,715.32,Deposit
2962,2024-02-05 03:46:36.602530,992.95,Transfer
2963,2024-02-06 04:51:14.257557,505.26,Withdrawal
2964,2024-01-09 04:20:39.378413,563.29,Transfer
2965,2024-02-05 19:11:27.053719,227.57,Transfer
2966,2024-02-12 01:16:20.860466,499.12,Transfer
2967,2024-03-01 18:50:43.242712,174.18,Withdrawal
2968,2024-03-21 16:28:20.700601,938.42,Transfer
2969,2024-03-16 03:28:53.031077,529.85,Deposit
2970,2024-03-21 08:26:16.013540,323.1,Deposit
2971,2024-02-26 13:30:49.782332,694.0,Deposit
2972,2024-03-06 22:02:30.140085,537.54,Transfer
2973,2024-03-20 13:37:15.156458,905.02,Withdrawal
2974,2024-01-10 03:33:32.396085,247.23,Transfer
2975,2024-01-27 10:43:23.936580,264.14,Deposit
2976,2024-04-25 19:00:21.181748,494.72,Deposit
2977,2024-03-11 01:34:38.522593,348.77,Withdrawal
2978,2024-02-19 23:44:15.072702,392.62,Transfer
2979,2024-02-17 12:36:40.600725,388.32,Transfer
2980,2024-03-04 17:48:04.236222,205.07,Deposit
2981,2024-03-08 07:37:28.496222,994.05,Transfer
2982,2024-01-06 08:35:57.685104,687.2,Deposit
2983,2024-04-15 22:32:00.294550,21.14,Transfer
2984,2024-03-02 09:18:26.374351,983.0,Deposit
2985,2024-03-05 16:24:46.010642,901.05,Transfer
2986,2024-04-03 15:49:45.017984,374.27,Transfer
2987,2024-03-13 04:24:35.319485,983.26,Deposit
2988,2024-02-04 19:24:05.257510,440.56,Deposit
2989,2024-03-30 15:34:12.728582,962.25,Withdrawal
2990,2024-03-10 16:54:08.033789,836.92,Transfer
2991,2024-02-10 18:47:49.706320,839.36,Withdrawal
2992,2024-01-17 17:11:00.635428,590.42,Deposit
2993,2024-02-10 00:48:08.818634,630.03,Withdrawal
2994,2024-04-17 02:18:32.220714,390.05,Withdrawal
2995,2024-04-18 16:51:41.768081,954.83,Transfer
2996,2024-04-30 04:06:19.502819,100.35,Withdrawal
2997,2024-03-14 21:56:31.672100,723.34,Deposit
2998,2024-04-25 00:09:20.667802,94.14,Deposit
2999,2024-02-12 19:37:28.830203,96.36,Withdrawal
3000,2024-01-20 23:18:34.403323,89.58,Withdrawal
3001,2024-01-14 04:15:28.584083,668.17,Withdrawal
3002,2024-02-27 03:01:56.443432,128.87,Withdrawal
3003,2024-01-02 10:50:14.103493,498.46,Transfer
3004,2024-04-03 20:17:56.269860,599.89,Transfer
3005,2024-01-18 03:34:51.544176,868.58,Deposit
3006,2024-04-02 21:39:54.864126,909.42,Transfer
3007,2024-04-06 06:29:19.615663,203.52,Deposit
3008,2024-01-20 09:52:38.433551,850.8,Withdrawal
3009,2024-03-18 20:26:57.132842,79.02,Transfer
3010,2024-03-09 09:19:08.200021,342.99,Deposit
3011,2024-01-20 05:02:14.876514,332.53,Deposit
3012,2024-01-03 20:33:12.152507,777.14,Deposit
3013,2024-04-15 14:13:33.926549,366.22,Withdrawal
3014,2024-01-12 00:07:14.488813,384.16,Withdrawal
3015,2024-04-29 20:38:14.658931,448.98,Transfer
3016,2024-04-21 06:28:04.772864,924.3,Transfer
3017,2024-03-07 14:11:07.647867,425.99,Withdrawal
3018,2024-03-16 09:04:47.557601,483.89,Withdrawal
3019,2024-04-21 18:04:54.116152,121.52,Withdrawal
3020,2024-03-05 08:37:44.041263,858.72,Deposit
3021,2024-02-08 06:00:53.078660,62.92,Withdrawal
3022,2024-03-02 05:56:55.808828,885.67,Deposit
3023,2024-01-23 09:00:31.581827,660.42,Transfer
3024,2024-01-28 23:30:05.349121,203.96,Transfer
3025,2024-04-04 02:10:49.445223,885.87,Deposit
3026,2024-02-27 17:26:10.566634,715.45,Deposit
3027,2024-04-26 20:21:29.674392,795.38,Deposit
3028,2024-02-19 19:53:42.149382,138.41,Deposit
3029,2024-04-23 05:04:49.317356,467.72,Withdrawal
3030,2024-04-23 01:23:29.837914,627.39,Transfer
3031,2024-03-28 18:19:08.413640,352.91,Withdrawal
3032,2024-04-17 05:50:07.557677,154.53,Deposit
3033,2024-03-10 18:10:23.281317,73.69,Withdrawal
3034,2024-01-22 16:49:09.784449,986.07,Deposit
3035,2024-01-29 01:18:35.117681,437.5,Deposit
3036,2024-01-31 05:06:08.093396,971.92,Transfer
3037,2024-01-17 13:32:41.416905,322.81,Transfer
3038,2024-02-11 22:16:57.398981,598.38,Transfer
3039,2024-04-12 06:02:03.436192,510.61,Transfer
3040,2024-01-28 09:48:53.648297,215.44,Transfer
3041,2024-03-20 23:24:53.084232,860.48,Deposit
3042,2024-01-11 22:19:21.666018,42.63,Withdrawal
3043,2024-03-10 21:22:14.072316,740.83,Transfer
3044,2024-04-12 06:12:03.725475,47.94,Deposit
3045,2024-04-11 10:11:46.202204,617.25,Withdrawal
3046,2024-01-10 23:50:31.931659,746.55,Withdrawal
3047,2024-03-29 00:31:38.249644,226.57,Withdrawal
3048,2024-04-22 14:07:44.497966,980.62,Transfer
3049,2024-01-10 02:30:25.608614,453.52,Withdrawal
3050,2024-03-01 12:15:47.008599,231.22,Transfer
3051,2024-04-13 04:30:18.912961,387.95,Deposit
3052,2024-02-22 11:04:46.614820,785.9,Withdrawal
3053,2024-03-09 17:24:14.437708,726.47,Withdrawal
3054,2024-02-07 20:23:37.018231,277.6,Withdrawal
3055,2024-02-04 09:25:12.901414,460.96,Transfer
3056,2024-01-04 04:39:23.363422,302.27,Withdrawal
3057,2024-03-29 06:27:46.502368,879.12,Deposit
3058,2024-02-13 16:36:28.861301,70.06,Transfer
3059,2024-04-15 15:10:33.715001,751.49,Deposit
3060,2024-03-26 02:57:56.861116,819.22,Deposit
3061,2024-01-11 14:33:37.888302,345.86,Transfer
3062,2024-03-12 03:37:52.686810,424.79,Transfer
3063,2024-04-21 01:00:58.056060,208.18,Withdrawal
3064,2024-02-10 23:50:23.369627,322.41,Deposit
3065,2024-03-11 19:38:27.657152,837.57,Deposit
3066,2024-02-17 22:03:16.005887,803.4,Transfer
3067,2024-02-15 17:34:06.716259,445.83,Transfer
3068,2024-02-29 04:42:14.512851,582.78,Transfer
3069,2024-01-04 10:28:26.834547,561.11,Withdrawal
3070,2024-01-18 02:00:45.872682,462.27,Deposit
3071,2024-02-05 04:01:10.210445,235.7,Deposit
3072,2024-02-27 17:50:40.449569,208.53,Withdrawal
3073,2024-01-09 09:55:04.561114,603.88,Withdrawal
3074,2024-01-24 18:44:20.008799,647.52,Withdrawal
3075,2024-04-11 09:42:10.329850,237.78,Transfer
3076,2024-01-15 22:38:01.091000,600.76,Withdrawal
3077,2024-01-21 18:01:37.815291,326.2,Transfer
3078,2024-02-14 04:30:51.288280,790.96,Deposit
3079,2024-02-05 07:42:45.472344,90.19,Withdrawal
3080,2024-03-11 06:31:31.892323,426.04,Withdrawal
3081,2024-01-18 12:51:20.856512,648.37,Deposit
3082,2024-03-08 05:25:32.308977,76.24,Deposit
3083,2024-03-12 01:37:33.224958,279.45,Deposit
3084,2024-03-10 01:33:40.073867,265.79,Withdrawal
3085,2024-04-25 04:42:38.089434,19.17,Transfer
3086,2024-02-23 02:59:50.680527,547.51,Transfer
3087,2024-03-29 11:51:42.264286,231.53,Withdrawal
3088,2024-02-26 21:45:21.814278,531.84,Withdrawal
3089,2024-04-23 14:11:59.562943,710.2,Transfer
3090,2024-02-14 05:22:02.941446,440.44,Withdrawal
3091,2024-01-23 22:10:58.029603,124.82,Withdrawal
3092,2024-02-26 06:50:03.306332,346.97,Transfer
3093,2024-04-18 09:16:00.954057,410.42,Withdrawal
3094,2024-01-26 10:17:50.803302,831.11,Transfer
3095,2024-02-08 07:27:34.415141,647.59,Deposit
3096,2024-04-18 02:54:02.241696,598.05,Deposit
3097,2024-02-21 17:00:24.701958,893.9,Transfer
3098,2024-01-30 03:27:45.256357,659.52,Withdrawal
3099,2024-04-18 04:10:11.761332,573.64,Deposit
3100,2024-02-11 09:30:23.956623,192.12,Transfer
3101,2024-03-24 13:35:18.098768,41.71,Withdrawal
3102,2024-02-12 19:35:27.922889,770.94,Transfer
3103,2024-03-20 00:36:29.330808,417.01,Deposit
3104,2024-03-12 22:27:15.977253,893.34,Transfer
3105,2024-03-22 07:02:12.002182,847.37,Deposit
3106,2024-02-02 00:14:54.077434,271.3,Transfer
3107,2024-02-03 08:03:53.561075,873.43,Deposit
3108,2024-03-09 16:44:57.077947,808.04,Transfer
3109,2024-02-02 01:32:46.135757,151.91,Transfer
3110,2024-03-06 18:53:44.669270,511.08,Transfer
3111,2024-03-24 19:04:58.945684,265.8,Deposit
3112,2024-03-27 15:12:26.302989,94.21,Withdrawal
3113,2024-03-19 21:21:27.276988,346.96,Transfer
3114,2024-02-11 21:57:20.873884,744.1,Withdrawal
3115,2024-03-28 14:07:49.558595,784.63,Withdrawal
3116,2024-03-29 15:46:26.438749,824.46,Transfer
3117,2024-03-12 11:22:39.598832,299.17,Transfer
3118,2024-04-26 20:29:22.668907,448.44,Deposit
3119,2024-01-20 19:34:50.331442,670.38,Withdrawal
3120,2024-04-02 01:01:11.501368,208.73,Deposit
3121,2024-03-08 08:05:14.857193,742.57,Deposit
3122,2024-03-23 06:25:59.130776,518.9,Transfer
3123,2024-04-03 13:03:22.491336,997.06,Withdrawal
3124,2024-01-07 14:14:04.821119,714.0,Withdrawal
3125,2024-02-09 18:19:42.047909,450.45,Withdrawal
3126,2024-02-18 18:18:34.381421,83.2,Deposit
3127,2024-03-27 18:23:41.967912,681.42,Withdrawal
3128,2024-03-26 08:19:02.320290,424.76,Deposit
3129,2024-03-14 04:37:36.054592,273.39,Withdrawal
3130,2024-03-11 00:16:59.325046,873.33,Deposit
3131,2024-04-11 06:27:16.545533,204.9,Transfer
3132,2024-02-08 02:57:16.341503,897.44,Withdrawal
3133,2024-01-11 02:43:07.000570,972.46,Deposit
3134,2024-01-29 14:01:31.219612,394.84,Deposit
3135,2024-03-02 15:39:53.991163,827.08,Withdrawal
3136,2024-03-18 09:02:18.187897,538.85,Withdrawal
3137,2024-03-04 20:15:52.623094,378.07,Transfer
3138,2024-02-09 18:20:36.128030,268.5,Transfer
3139,2024-02-11 01:55:03.139817,518.05,Deposit
3140,2024-03-18 06:56:08.500355,656.79,Deposit
3141,2024-01-10 05:59:03.468418,748.18,Transfer
3142,2024-01-19 14:11:40.949700,684.94,Transfer
3143,2024-01-11 17:18:58.460016,684.91,Withdrawal
3144,2024-03-12 08:08:09.352927,101.76,Transfer
3145,2024-01-08 09:41:46.136676,643.95,Withdrawal
3146,2024-01-21 03:00:42.132661,233.04,Withdrawal
3147,2024-03-01 06:41:24.774831,225.72,Withdrawal
3148,2024-04-07 12:14:58.686677,591.31,Deposit
3149,2024-03-27 18:10:36.442801,118.58,Withdrawal
3150,2024-03-25 15:08:17.092887,409.54,Deposit
3151,2024-02-19 08:38:59.572526,386.59,Transfer
3152,2024-02-15 12:28:35.608146,770.73,Deposit
3153,2024-02-14 12:42:29.175630,963.21,Deposit
3154,2024-02-25 23:57:03.941333,295.3,Withdrawal
3155,2024-01-22 07:56:41.287519,389.61,Deposit
3156,2024-04-04 08:27:02.168815,173.19,Transfer
3157,2024-01-19 02:03:59.952454,713.68,Transfer
3158,2024-03-23 14:14:19.811829,442.38,Transfer
3159,2024-01-03 11:29:33.589865,803.34,Withdrawal
